"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
-1.000000, 0.214274, 3923.589969, 1, 3924.589969, batch_size='259', channel_1='7', channel_2='4', n_fc_layer='2', fc_nodes='263'
-1.000000, 0.214274, 7717.118402, 1, 7718.118402, batch_size='259', channel_1='7', channel_2='4', n_fc_layer='2', fc_nodes='263'
